url_fiche,nom,type_etablissement,statut,academie,zone,adresse,code_postal,commune,id_etablissement,nom_slug,page,email,telephone
https://www.education.gouv.fr/annuaire/02200/soissons/lycee/0020059d/lycee-gerard-de-nerval.html,Lycée Gérard de Nerval,Lycée,Public,Académie d'Amiens,Zone B,"14 rue Paul Deviolaine
 -
                                  02200
                            Soissons",02200,soissons,0020059d,lycee-gerard-de-nerval,41,,0323530027
https://www.education.gouv.fr/annuaire/02200/soissons/lycee/0021874b/lycee-saint-remy.html,Lycée Saint-Rémy,Lycée,Privé,Académie d'Amiens,Zone B,"8 rue Saint-Jean
 -
                                  02200
                            Soissons",02200,soissons,0021874b,lycee-saint-remy,41,,0323532062
https://www.education.gouv.fr/annuaire/02200/soissons/cio/0020081c/centre-d-information-et-d-orientation-de-soissons.html,Centre d'information et d'orientation de Soissons,CIO,,Académie d'Amiens,Zone B,"10 rue de Mayenne
 -
                                  02200
                            Soissons",02200,soissons,0020081c,centre-d-information-et-d-orientation-de-soissons,41,,0360628340
https://www.education.gouv.fr/annuaire/02205/soissons/lycee/0020492z/lycee-professionnel-saint-vincent-de-paul.html,Lycée professionnel Saint-Vincent-de-Paul,Lycée,Privé,Académie d'Amiens,Zone B,"13 avenue de Reims
 -
                            BP 40193
 -
                          02205
                            Soissons",02205,soissons,0020492z,lycee-professionnel-saint-vincent-de-paul,41,,0323599630
https://www.education.gouv.fr/annuaire/02205/soissons/lycee/0022108f/lycee-saint-vincent-de-paul.html,Lycée Saint-Vincent-de-Paul,Lycée,Privé,Académie d'Amiens,Zone B,"13 avenue de Reims
 -
                            BP 40193
 -
                          02205
                            Soissons",02205,soissons,0022108f,lycee-saint-vincent-de-paul,41,,0323599630
https://www.education.gouv.fr/annuaire/02207/soissons/college/0022180j/college-saint-vincent-de-paul.html,Collège Saint-Vincent de Paul,Collège,Privé,Académie d'Amiens,Zone B,"13 avenue de Reims
 -
                            CS 60193
 -
                          02207
                            Soissons",02207,soissons,0022180j,college-saint-vincent-de-paul,41,,0323599630
https://www.education.gouv.fr/annuaire/02209/soissons/lycee/0020088k/lycee-professionnel-camille-claudel.html,Lycée professionnel Camille Claudel,Lycée,Public,Académie d'Amiens,Zone B,"9 rue de Panleu
 -
                                  02209
                            Soissons",02209,soissons,0020088k,lycee-professionnel-camille-claudel,41,,0323599730
https://www.education.gouv.fr/annuaire/02210/coincy/ecole/0021710y/ecole-elementaire-jean-moulin.html,Ecole élémentaire Jean Moulin,École,Public,Académie d'Amiens,Zone B,"8 rue de Rocourt Saint-Martin
 -
                                  02210
                            Coincy",02210,coincy,0021710y,ecole-elementaire-jean-moulin,41,,0323852212
https://www.education.gouv.fr/annuaire/02210/coincy/ecole/0021948g/ecole-maternelle-le-geant.html,Ecole maternelle Le Géant,École,Public,Académie d'Amiens,Zone B,"Rue de la Vigne Mignot
 -
                                  02210
                            Coincy",02210,coincy,0021948g,ecole-maternelle-le-geant,41,,0323711720
https://www.education.gouv.fr/annuaire/02210/rozet-saint-albin/ecole/0020785t/ecole-primaire.html,Ecole primaire,École,Public,Académie d'Amiens,Zone B,"12 rue de Vau Milon
 -
                                  02210
                            Rozet-Saint-Albin",02210,rozet-saint-albin,0020785t,ecole-primaire,41,,0323710672
https://www.education.gouv.fr/annuaire/02210/hartennes-et-taux/ecole/0021571x/ecole-primaire.html,Ecole primaire,École,Public,Académie d'Amiens,Zone B,"12 rue du Chat Noir
 -
                                  02210
                            Hartennes-et-Taux",02210,hartennes-et-taux,0021571x,ecole-primaire,41,,0323553004
https://www.education.gouv.fr/annuaire/02210/oulchy-le-chateau/ecole/0021940y/ecole-primaire-paul-landowski.html,Ecole primaire Paul Landowski,École,Public,Académie d'Amiens,Zone B,"3 place du Château
 -
                                  02210
                            Oulchy-le-Château",02210,oulchy-le-chateau,0021940y,ecole-primaire-paul-landowski,41,,0323552279
https://www.education.gouv.fr/annuaire/02220/vasseny/ecole/0021259h/ecole-elementaire.html,Ecole élémentaire,École,Public,Académie d'Amiens,Zone B,"40 rue Haute
 -
                                  02220
                            Vasseny",02220,vasseny,0021259h,ecole-elementaire,41,,0323744298
https://www.education.gouv.fr/annuaire/02220/sermoise/ecole/0021165f/ecole-elementaire.html,Ecole élémentaire,École,Public,Académie d'Amiens,Zone B,"1 chemin DES PRETRES
 -
                                  02220
                            Sermoise",02220,sermoise,0021165f,ecole-elementaire,42,,0323723993
https://www.education.gouv.fr/annuaire/02220/paars/ecole/0021453u/ecole-elementaire.html,Ecole élémentaire,École,Public,Académie d'Amiens,Zone B,"Rue des Trois Bergers
 -
                                  02220
                            Paars",02220,paars,0021453u,ecole-elementaire,42,,0323548926
https://www.education.gouv.fr/annuaire/02220/courcelles-sur-vesle/ecole/0020577s/ecole-maternelle.html,Ecole maternelle,École,Public,Académie d'Amiens,Zone B,"8 route Nationale
 -
                                  02220
                            Courcelles-sur-Vesle",02220,courcelles-sur-vesle,0020577s,ecole-maternelle,42,,0323740907
https://www.education.gouv.fr/annuaire/02220/ciry-salsogne/ecole/0020293h/ecole-maternelle.html,Ecole maternelle,École,Public,Académie d'Amiens,Zone B,"9 rue de Montpellier
 -
                                  02220
                            Ciry-Salsogne",02220,ciry-salsogne,0020293h,ecole-maternelle,42,,0323536229
https://www.education.gouv.fr/annuaire/02220/bazoches-et-saint-thibaut/ecole/0020377z/ecole-primaire.html,Ecole primaire,École,Public,Académie d'Amiens,Zone B,"Place Charles Houssel
 -
                                  02220
                            Bazoches-et-Saint-Thibaut",02220,bazoches-et-saint-thibaut,0020377z,ecole-primaire,42,,0323548927
https://www.education.gouv.fr/annuaire/02220/braine/ecole/0021670e/ecole-primaire-gaston-costeaux.html,Ecole primaire Gaston Costeaux,École,Public,Académie d'Amiens,Zone B,"Rue de la Saulx Judrée
 -
                                  02220
                            Braine",02220,braine,0021670e,ecole-primaire-gaston-costeaux,42,,0323741330
https://www.education.gouv.fr/annuaire/02220/cuiry-housse/ecole/0022138n/ecole-primaire-privee-la-fontaine.html,Ecole primaire privée La Fontaine,École,Privé,Académie d'Amiens,Zone B,"1 rue DE L'EGLISE
 -
                                  02220
                            Cuiry-Housse",02220,cuiry-housse,0022138n,ecole-primaire-privee-la-fontaine,42,,0955412400
https://www.education.gouv.fr/annuaire/02220/braine/ecole/0021600d/ecole-primaire-privee-sainte-marie.html,Ecole primaire privée Sainte Marie,École,Privé,Académie d'Amiens,Zone B,"6 rue du Jeu de Paume
 -
                                  02220
                            Braine",02220,braine,0021600d,ecole-primaire-privee-sainte-marie,42,,0323741034
https://www.education.gouv.fr/annuaire/02220/mont-notre-dame/ecole/0021370d/ecole-primaire-rene-claude-rondeaux.html,Ecole primaire René-Claude Rondeaux,École,Public,Académie d'Amiens,Zone B,"12 rue Poniatowski
 -
                                  02220
                            Mont-Notre-Dame",02220,mont-notre-dame,0021370d,ecole-primaire-rene-claude-rondeaux,42,,0323548045
https://www.education.gouv.fr/annuaire/02220/braine/college/0020009z/college-pierre-et-marie-curie.html,Collège Pierre et Marie Curie,Collège,Public,Académie d'Amiens,Zone B,"35-39 route de Brenelle
 -
                                  02220
                            Braine",02220,braine,0020009z,college-pierre-et-marie-curie,42,,0323741053
https://www.education.gouv.fr/annuaire/02230/fresnoy-le-grand/ecole/0021048d/ecole-elementaire-levaufre.html,Ecole élémentaire Levaufre,École,Public,Académie d'Amiens,Zone B,"Rue Levaufre
 -
                                  02230
                            Fresnoy-le-Grand",02230,fresnoy-le-grand,0021048d,ecole-elementaire-levaufre,42,,0323660219
https://www.education.gouv.fr/annuaire/02230/fresnoy-le-grand/ecole/0021047c/ecole-elementaire-vatin.html,Ecole élémentaire Vatin,École,Public,Académie d'Amiens,Zone B,"Rue Meunier
 -
                                  02230
                            Fresnoy-le-Grand",02230,fresnoy-le-grand,0021047c,ecole-elementaire-vatin,42,,0323660201
https://www.education.gouv.fr/annuaire/02230/fresnoy-le-grand/ecole/0021049e/ecole-maternelle-vatin.html,Ecole maternelle Vatin,École,Public,Académie d'Amiens,Zone B,"Place Vatin
 -
                                  02230
                            Fresnoy-le-Grand",02230,fresnoy-le-grand,0021049e,ecole-maternelle-vatin,42,,0323660257
https://www.education.gouv.fr/annuaire/02230/fresnoy-le-grand/college/0021661v/college-villard-de-honnecourt.html,Collège Villard de Honnecourt,Collège,Public,Académie d'Amiens,Zone B,"130 rue Olivier Deguise
 -
                                  02230
                            Fresnoy-le-Grand",02230,fresnoy-le-grand,0021661v,college-villard-de-honnecourt,42,,0323660112
https://www.education.gouv.fr/annuaire/02240/alaincourt/ecole/0020313e/ecole-elementaire.html,Ecole élémentaire,École,Public,Académie d'Amiens,Zone B,"Rue des Ecoles
 -
                                  02240
                            Alaincourt",02240,alaincourt,0020313e,ecole-elementaire,42,,0323077539
https://www.education.gouv.fr/annuaire/02240/brissay-choigny/ecole/0020162r/ecole-elementaire.html,Ecole élémentaire,École,Public,Académie d'Amiens,Zone B,"42 grande rue
 -
                                  02240
                            Brissay-Choigny",02240,brissay-choigny,0020162r,ecole-elementaire,42,,0323078232
https://www.education.gouv.fr/annuaire/02240/mezieres-sur-oise/ecole/0020690p/ecole-primaire.html,Ecole primaire,École,Public,Académie d'Amiens,Zone B,"Rue de l'Eglise
 -
                                  02240
                            Mézières-sur-Oise",02240,mezieres-sur-oise,0020690p,ecole-primaire,42,,0323667370
https://www.education.gouv.fr/annuaire/02240/brissy-hamegicourt/ecole/0021695g/ecole-primaire.html,Ecole primaire,École,Public,Académie d'Amiens,Zone B,"3 rue du Moulin
 -
                                  02240
                            Brissy-Hamégicourt",02240,brissy-hamegicourt,0021695g,ecole-primaire,42,,0323078988
https://www.education.gouv.fr/annuaire/02240/villers-le-sec/ecole/0021335r/ecole-primaire.html,Ecole primaire,École,Public,Académie d'Amiens,Zone B,"5 grand'rue Grande Rue
 -
                                  02240
                            Villers-le-Sec",02240,villers-le-sec,0021335r,ecole-primaire,42,,0323637971
https://www.education.gouv.fr/annuaire/02240/itancourt/ecole/0020941m/ecole-primaire-jean-rostand.html,Ecole primaire Jean Rostand,École,Public,Académie d'Amiens,Zone B,"Rue du Puits d'Argent
 -
                                  02240
                            Itancourt",02240,itancourt,0020941m,ecole-primaire-jean-rostand,42,,0323087534
https://www.education.gouv.fr/annuaire/02240/ribemont/ecole/0021731w/ecole-primaire-padieu.html,Ecole primaire Padieu,École,Public,Académie d'Amiens,Zone B,"Place Tiéfaine
 -
                                  02240
                            Ribemont",02240,ribemont,0021731w,ecole-primaire-padieu,43,,0963612804
https://www.education.gouv.fr/annuaire/02240/ribemont/ecole/0021618y/ecole-primaire-privee-du-sacre-coeur.html,Ecole primaire privée du Sacré-Coeur,École,Privé,Académie d'Amiens,Zone B,"38 rue Condorcet
 -
                                  02240
                            Ribemont",02240,ribemont,0021618y,ecole-primaire-privee-du-sacre-coeur,43,,0960069477
https://www.education.gouv.fr/annuaire/02240/ribemont/college/0021689a/college-antoine-nicolas-de-condorcet.html,Collège Antoine-Nicolas de Condorcet,Collège,Public,Académie d'Amiens,Zone B,"67 rue Blondel
 -
                                  02240
                            Ribemont",02240,ribemont,0021689a,college-antoine-nicolas-de-condorcet,43,,0323637201
https://www.education.gouv.fr/annuaire/02250/voyenne/ecole/0021549y/ecole-elementaire.html,Ecole élémentaire,École,Public,Académie d'Amiens,Zone B,"Grande rue Grande Rue
 -
                                  02250
                            Voyenne",02250,voyenne,0021549y,ecole-elementaire,43,,0323240103
https://www.education.gouv.fr/annuaire/02250/erlon/ecole/0020413n/ecole-elementaire.html,Ecole élémentaire,École,Public,Académie d'Amiens,Zone B,"7 rue de l'Arbrisseau
 -
                                  02250
                            Erlon",02250,erlon,0020413n,ecole-elementaire,43,,0323213708
https://www.education.gouv.fr/annuaire/02250/marcy-sous-marle/ecole/0020656c/ecole-pierre-braillon.html,Ecole Pierre Braillon,École,Public,Académie d'Amiens,Zone B,"Rue Braillon
 -
                                  02250
                            Marcy-sous-Marle",02250,marcy-sous-marle,0020656c,ecole-pierre-braillon,43,,0323205725
https://www.education.gouv.fr/annuaire/02250/tavaux-et-pontsericourt/ecole/0021217m/ecole-primaire.html,Ecole primaire,École,Public,Académie d'Amiens,Zone B,"2 rue de la Gare
 -
                                  02250
                            Tavaux-et-Pontséricourt",02250,tavaux-et-pontsericourt,0021217m,ecole-primaire,43,,0967250793
https://www.education.gouv.fr/annuaire/02250/marle/ecole/0020666n/ecole-primaire-jean-mace-jules-ferry.html,Ecole primaire Jean Macé - Jules Ferry,École,Public,Académie d'Amiens,Zone B,"Rue Desains
 -
                                  02250
                            Marle",02250,marle,0020666n,ecole-primaire-jean-mace-jules-ferry,43,,0323200006
https://www.education.gouv.fr/annuaire/02250/marle/college/0021778x/college-jacques-prevert.html,Collège Jacques Prévert,Collège,Public,Académie d'Amiens,Zone B,"3 rue Alexandre Servain
 -
                                  02250
                            Marle",02250,marle,0021778x,college-jacques-prevert,43,,0323200455
https://www.education.gouv.fr/annuaire/02260/la-capelle/ecole/0021671f/ecole-primaire.html,Ecole primaire,École,Public,Académie d'Amiens,Zone B,"Rue des Poilus de Verdun
 -
                                  02260
                            La Capelle",02260,la-capelle,0021671f,ecole-primaire,43,,0323972212
https://www.education.gouv.fr/annuaire/02260/la-flamengrie/ecole/0022052v/ecole-primaire.html,Ecole primaire,École,Public,Académie d'Amiens,Zone B,"Rue Albert Lefèbvre
 -
                                  02260
                            La Flamengrie",02260,la-flamengrie,0022052v,ecole-primaire,43,,0323979452
https://www.education.gouv.fr/annuaire/02260/la-capelle/ecole/0021601e/ecole-primaire-privee-du-sacre-coeur.html,Ecole primaire privée du Sacré-Coeur,École,Privé,Académie d'Amiens,Zone B,"2 rue du Général Debeney
 -
                                  02260
                            La Capelle",02260,la-capelle,0021601e,ecole-primaire-privee-du-sacre-coeur,43,,0323972044
https://www.education.gouv.fr/annuaire/02260/la-capelle/college/0021595y/college-pierre-sellier.html,Collège Pierre Sellier,Collège,Public,Académie d'Amiens,Zone B,"Rue Édouard Mambour
 -
                                  02260
                            La Capelle",02260,la-capelle,0021595y,college-pierre-sellier,43,,0323972145
https://www.education.gouv.fr/annuaire/02270/nouvion-et-catillon/ecole/0021804a/ecole-elementaire.html,Ecole élémentaire,École,Public,Académie d'Amiens,Zone B,"9 rue de l'Eglise
 -
                                  02270
                            Nouvion-et-Catillon",02270,nouvion-et-catillon,0021804a,ecole-elementaire,43,,0323565509
https://www.education.gouv.fr/annuaire/02270/couvron-et-aumencourt/ecole/0020583y/ecole-primaire.html,Ecole primaire,École,Public,Académie d'Amiens,Zone B,"2 rue de l'Eglise
 -
                                  02270
                            Couvron-et-Aumencourt",02270,couvron-et-aumencourt,0020583y,ecole-primaire,43,,0323209506
https://www.education.gouv.fr/annuaire/02270/crecy-sur-serre/ecole/0022065j/ecole-primaire.html,Ecole primaire,École,Public,Académie d'Amiens,Zone B,"Rue des Ecoles
 -
                                  02270
                            Crécy-sur-Serre",02270,crecy-sur-serre,0022065j,ecole-primaire,43,,0323808419
https://www.education.gouv.fr/annuaire/02270/pouilly-sur-serre/ecole/0022060d/ecole-primaire.html,Ecole primaire,École,Public,Académie d'Amiens,Zone B,"1 rue DES MARLOYS
 -
                                  02270
                            Pouilly-sur-Serre",02270,pouilly-sur-serre,0022060d,ecole-primaire,43,,0323807745
https://www.education.gouv.fr/annuaire/02270/la-ferte-chevresis/ecole/0021567t/ecole-primaire.html,Ecole primaire,École,Public,Académie d'Amiens,Zone B,"Rue Réné Guinot
 -
                                  02270
                            La Ferté-Chevresis",02270,la-ferte-chevresis,0021567t,ecole-primaire,43,,0323808498
https://www.education.gouv.fr/annuaire/02270/monceau-les-leups/ecole/0020702c/ecole-primaire.html,Ecole primaire,École,Public,Académie d'Amiens,Zone B,"Rue du Riez
 -
                                  02270
                            Monceau-lès-Leups",02270,monceau-les-leups,0020702c,ecole-primaire,43,,0323565070
https://www.education.gouv.fr/annuaire/02270/crecy-sur-serre/college/0021721k/college-charles-brazier.html,Collège Charles Brazier,Collège,Public,Académie d'Amiens,Zone B,"2 chemin du Clos Pinotte
 -
                                  02270
                            Crécy-sur-Serre",02270,crecy-sur-serre,0021721k,college-charles-brazier,43,,0323808103
https://www.education.gouv.fr/annuaire/02290/epagny/ecole/0020406f/ecole-elementaire.html,Ecole élémentaire,École,Public,Académie d'Amiens,Zone B,"3 rue de Coucy
 -
                                  02290
                            Epagny",02290,epagny,0020406f,ecole-elementaire,44,,0323557099
https://www.education.gouv.fr/annuaire/02290/berny-riviere/ecole/0020098w/ecole-elementaire.html,Ecolé élémentaire,École,Public,Académie d'Amiens,Zone B,"Rue du Mont à Berry
 -
                                  02290
                            Berny-Rivière",02290,berny-riviere,0020098w,ecole-elementaire,44,,0977842554
https://www.education.gouv.fr/annuaire/02290/vezaponin/ecole/0021301d/ecole-maternelle.html,Ecole maternelle,École,Public,Académie d'Amiens,Zone B,"Place de la Mairie
 -
                                  02290
                            Vézaponin",02290,vezaponin,0021301d,ecole-maternelle,44,,0323736241
https://www.education.gouv.fr/annuaire/02290/saint-christophe-berry/ecole/0020804n/ecole-maternelle-hameau-de-sacy.html,Ecole maternelle hameau de Sacy,École,Public,Académie d'Amiens,Zone B,"Hameau de Sacy
 -
                                  02290
                            Saint-Christophe-à-Berry",02290,saint-christophe-berry,0020804n,ecole-maternelle-hameau-de-sacy,44,,0323550126
https://www.education.gouv.fr/annuaire/02290/vic-sur-aisne/ecole/0021303f/ecole-primaire.html,Ecole primaire,École,Public,Académie d'Amiens,Zone B,"13 rue Lucien Damy
 -
                                  02290
                            Vic-sur-Aisne",02290,vic-sur-aisne,0021303f,ecole-primaire,44,,0971559026
https://www.education.gouv.fr/annuaire/02290/ressons-le-long/ecole/0020759p/ecole-primaire.html,Ecole primaire,École,Public,Académie d'Amiens,Zone B,"2 rue de l'Eglise
 -
                                  02290
                            Ressons-le-Long",02290,ressons-le-long,0020759p,ecole-primaire,44,,0323743072
https://www.education.gouv.fr/annuaire/02290/osly-courtil/ecole/0021447m/ecole-primaire.html,Ecole primaire,École,Public,Académie d'Amiens,Zone B,"2 rue Saint-Martin
 -
                                  02290
                            Osly-Courtil",02290,osly-courtil,0021447m,ecole-primaire,44,,0965201486
https://www.education.gouv.fr/annuaire/02290/morsain/ecole/0021378m/ecole-primaire.html,Ecole primaire,École,Public,Académie d'Amiens,Zone B,"1 place de la Mairie
 -
                                  02290
                            Morsain",02290,morsain,0021378m,ecole-primaire,44,,0323557279
https://www.education.gouv.fr/annuaire/02290/ambleny/ecole/0021799v/ecole-primaire.html,Ecole primaire,École,Public,Académie d'Amiens,Zone B,"10 rue DE LA TOUR
 -
                                  02290
                            Ambleny",02290,ambleny,0021799v,ecole-primaire,44,,0323742215
https://www.education.gouv.fr/annuaire/02290/fontenoy/ecole/0020538z/ecole-primaire-jean-pierre-nicol.html,Ecole primaire Jean-Pierre Nicol,École,Public,Académie d'Amiens,Zone B,"Place de la Mairie
 -
                                  02290
                            Fontenoy",02290,fontenoy,0020538z,ecole-primaire-jean-pierre-nicol,44,,0323746110
https://www.education.gouv.fr/annuaire/02290/vic-sur-aisne/college/0021722l/college-la-feuillade.html,Collège La Feuillade,Collège,Public,Académie d'Amiens,Zone B,"53 rue de Fontenoy
 -
                                  02290
                            Vic-sur-Aisne",02290,vic-sur-aisne,0021722l,college-la-feuillade,44,,0323555076
https://www.education.gouv.fr/annuaire/02300/guny/ecole/0022188t/chouette-ecole.html,Chouette Ecole,École,Privé,Académie d'Amiens,Zone B,"3 ferme du Mont de Guny
 -
                                  02300
                            Guny",02300,guny,0022188t,chouette-ecole,44,,0632117486
https://www.education.gouv.fr/annuaire/02300/caillouel-crepigny/ecole/0020186s/ecole-elementaire.html,Ecole élémentaire,École,Public,Académie d'Amiens,Zone B,"Rue des Ecoles
 -
                                  02300
                            Caillouël-Crépigny",02300,caillouel-crepigny,0020186s,ecole-elementaire,44,,0323380725
https://www.education.gouv.fr/annuaire/02300/saint-paul-aux-bois/ecole/0020824k/ecole-elementaire.html,Ecole élémentaire,École,Public,Académie d'Amiens,Zone B,"6 place de la Mairie
 -
                                  02300
                            Saint-Paul-aux-Bois",02300,saint-paul-aux-bois,0020824k,ecole-elementaire,44,,0323388081
https://www.education.gouv.fr/annuaire/02300/besme/ecole/0020107f/ecole-elementaire.html,Ecole élémentaire,École,Public,Académie d'Amiens,Zone B,"2 rue du Château d'Eau
 -
                                  02300
                            Besmé",02300,besme,0020107f,ecole-elementaire,44,,0323398783
https://www.education.gouv.fr/annuaire/02300/la-neuville-en-beine/ecole/0021403p/ecole-elementaire.html,Ecole élémentaire,École,Public,Académie d'Amiens,Zone B,"2 place Robert Bibaut
 -
                                  02300
                            La Neuville-en-Beine",02300,la-neuville-en-beine,0021403p,ecole-elementaire,44,,0323520195
https://www.education.gouv.fr/annuaire/02300/chauny/ecole/0021838m/ecole-elementaire-andre-boulloche.html,Ecole élémentaire André Boulloche,École,Public,Académie d'Amiens,Zone B,"Rue du Château d'Eau
 -
                                  02300
                            Chauny",02300,chauny,0021838m,ecole-elementaire-andre-boulloche,44,,0698720300
https://www.education.gouv.fr/annuaire/02300/chauny/ecole/0020255s/ecole-elementaire-de-la-chaussee.html,Ecole élémentaire de La Chaussée,École,Public,Académie d'Amiens,Zone B,"10 rue DES PETITS NAVOIRS
 -
                                  02300
                            Chauny",02300,chauny,0020255s,ecole-elementaire-de-la-chaussee,44,,0698852552
https://www.education.gouv.fr/annuaire/02300/marest-dampcourt/ecole/0020658e/ecole-elementaire-de-marest-centre.html,Ecole élémentaire de Marest Centre,École,Public,Académie d'Amiens,Zone B,"2 rue de la Forge
 -
                                  02300
                            Marest-Dampcourt",02300,marest-dampcourt,0020658e,ecole-elementaire-de-marest-centre,44,,0323525857
https://www.education.gouv.fr/annuaire/02300/sinceny/ecole/0021172n/ecole-elementaire-des-necreux.html,Ecole élémentaire des Nécreux,École,Public,Académie d'Amiens,Zone B,"1 rue ACHILLE CHEMIN
 -
                                  02300
                            Sinceny",02300,sinceny,0021172n,ecole-elementaire-des-necreux,44,,0323523235
https://www.education.gouv.fr/annuaire/02300/chauny/ecole/0020250l/ecole-elementaire-henri-cadet.html,Ecole élémentaire Henri Cadet,École,Public,Académie d'Amiens,Zone B,"2 boulevard d'Andenne
 -
                                  02300
                            Chauny",02300,chauny,0020250l,ecole-elementaire-henri-cadet,45,,0323395715
https://www.education.gouv.fr/annuaire/02300/chauny/ecole/0020262z/ecole-elementaire-la-residence.html,Ecole élémentaire La Résidence,École,Public,Académie d'Amiens,Zone B,"7 rue du Maréchal Joffre
 -
                                  02300
                            Chauny",02300,chauny,0020262z,ecole-elementaire-la-residence,45,,0698759249
https://www.education.gouv.fr/annuaire/02300/chauny/ecole/0020258v/ecole-elementaire-renan.html,Ecole élémentaire Renan,École,Public,Académie d'Amiens,Zone B,"12 rue Charles André
 -
                                  02300
                            Chauny",02300,chauny,0020258v,ecole-elementaire-renan,45,,0698781708
https://www.education.gouv.fr/annuaire/02300/sinceny/ecole/0021174r/ecole-maternelle.html,Ecole maternelle,École,Public,Académie d'Amiens,Zone B,"Rue Achille Chemin
 -
                                  02300
                            Sinceny",02300,sinceny,0021174r,ecole-maternelle,45,,0323381513
https://www.education.gouv.fr/annuaire/02300/saint-aubin/ecole/0020801k/ecole-maternelle.html,Ecole maternelle,École,Public,Académie d'Amiens,Zone B,"5 place de la Mairie
 -
                                  02300
                            Saint-Aubin",02300,saint-aubin,0020801k,ecole-maternelle,45,,0323392908
https://www.education.gouv.fr/annuaire/02300/chauny/ecole/0020254r/ecole-maternelle-chardonnier-lejeune.html,Ecole maternelle Chardonnier-Lejeune,École,Public,Académie d'Amiens,Zone B,"32 avenue Jean Jaurès
 -
                                  02300
                            Chauny",02300,chauny,0020254r,ecole-maternelle-chardonnier-lejeune,45,,0698909577
https://www.education.gouv.fr/annuaire/02300/chauny/ecole/0021795r/ecole-maternelle-germaine-harleux.html,Ecole maternelle Germaine Harleux,École,Public,Académie d'Amiens,Zone B,"Rue du Château d'Eau
 -
                                  02300
                            Chauny",02300,chauny,0021795r,ecole-maternelle-germaine-harleux,45,,0698958368
https://www.education.gouv.fr/annuaire/02300/chauny/ecole/0020257u/ecole-maternelle-groupe-scolaire-de-la-chaussee.html,Ecole maternelle Groupe scolaire de La Chaussée,École,Public,Académie d'Amiens,Zone B,"56 rue Chardonnier
 -
                                  02300
                            Chauny",02300,chauny,0020257u,ecole-maternelle-groupe-scolaire-de-la-chaussee,45,,0698942060
https://www.education.gouv.fr/annuaire/02300/chauny/ecole/0020251m/ecole-maternelle-groupe-scolaire-du-brouage.html,Ecole maternelle Groupe scolaire du Brouage,École,Public,Académie d'Amiens,Zone B,"2 avenue de Verdun
 -
                                  02300
                            Chauny",02300,chauny,0020251m,ecole-maternelle-groupe-scolaire-du-brouage,45,,0323395220
https://www.education.gouv.fr/annuaire/02300/chauny/ecole/0020260x/ecole-maternelle-groupe-scolaire-renan.html,Ecole maternelle Groupe scolaire Renan,École,Public,Académie d'Amiens,Zone B,"Chemin de la Justice
 -
                                  02300
                            Chauny",02300,chauny,0020260x,ecole-maternelle-groupe-scolaire-renan,45,,0699058178
https://www.education.gouv.fr/annuaire/02300/chauny/ecole/0021875c/ecole-maternelle-les-linieres.html,Ecole maternelle Les Linières,École,Public,Académie d'Amiens,Zone B,"Boulevard de Bad Kostritz
 -
                                  02300
                            Chauny",02300,chauny,0021875c,ecole-maternelle-les-linieres,45,,0699046869
https://www.education.gouv.fr/annuaire/02300/manicamp/ecole/0020651x/ecole-primaire.html,Ecole primaire,École,Public,Académie d'Amiens,Zone B,"Place de la Mairie
 -
                                  02300
                            Manicamp",02300,manicamp,0020651x,ecole-primaire,45,,0323397265
https://www.education.gouv.fr/annuaire/02300/caumont/ecole/0020194a/ecole-primaire.html,Ecole primaire,École,Public,Académie d'Amiens,Zone B,"Place de la Mairie
 -
                                  02300
                            Caumont",02300,caumont,0020194a,ecole-primaire,45,,0323393334
https://www.education.gouv.fr/annuaire/02300/quierzy/ecole/0020747b/ecole-primaire.html,Ecole primaire,École,Public,Académie d'Amiens,Zone B,"Rue Joseph Briffoteaux
 -
                                  02300
                            Quierzy",02300,quierzy,0020747b,ecole-primaire,45,,0323397203
https://www.education.gouv.fr/annuaire/02300/bichancourt/ecole/0021988a/ecole-primaire.html,Ecole primaire,École,Public,Académie d'Amiens,Zone B,"62 bis rue de la République
 -
                                  02300
                            Bichancourt",02300,bichancourt,0021988a,ecole-primaire,45,,0323395014
https://www.education.gouv.fr/annuaire/02300/bethancourt-en-vaux/ecole/0020111k/ecole-primaire.html,Ecole primaire,École,Public,Académie d'Amiens,Zone B,"17 grand'rue
 -
                                  02300
                            Béthancourt-en-Vaux",02300,bethancourt-en-vaux,0020111k,ecole-primaire,45,,0323380167
https://www.education.gouv.fr/annuaire/02300/camelin/ecole/0020187t/ecole-primaire.html,Ecole primaire,École,Public,Académie d'Amiens,Zone B,"21 route de Noyon
 -
                                  02300
                            Camelin",02300,camelin,0020187t,ecole-primaire,45,,0323396503
https://www.education.gouv.fr/annuaire/02300/villequier-aumont/ecole/0021322b/ecole-primaire.html,Ecole primaire,École,Public,Académie d'Amiens,Zone B,"15 rue de Philadelphie
 -
                                  02300
                            Villequier-Aumont",02300,villequier-aumont,0021322b,ecole-primaire,45,,0323392110
https://www.education.gouv.fr/annuaire/02300/guny/ecole/0021551a/ecole-primaire.html,Ecole primaire,École,Public,Académie d'Amiens,Zone B,"3 place Saint-Georges
 -
                                  02300
                            Guny",02300,guny,0021551a,ecole-primaire,45,,0323524496
